date,portfolio,benchmark
2019-08-27,28490.569960704168,14455.175521228814
2019-08-28,28710.341659745758,14599.962915466429
2019-08-29,28965.220543295058,14782.854503662507
2019-08-30,29161.82268994987,14805.862028668556
2019-09-03,28758.13087072733,14645.900204052554
2019-09-04,28942.32151751626,14779.05295564061
2019-09-05,29525.90154557615,14988.036240329244
2019-09-06,29499.468396877728,15026.902715308519
2019-09-09,29659.168296579253,15048.23891727181
2019-09-10,29742.685840373317,15089.690138241196
2019-09-11,30041.06940095452,15217.324019047826
2019-09-12,30042.670061339617,15242.788147975833
2019-09-13,30073.986597528386,15263.575639031898
2019-09-16,30000.35773147119,15183.55584601091
2019-09-17,29993.03132647577,15202.61068106852
2019-09-18,30008.793011531692,15222.954603427132
2019-09-19,29994.241482019454,15193.631974446937
2019-09-20,29722.7547200544,15104.068335426868
2019-09-23,29730.225703696597,15112.434807722828
2019-09-24,29578.283495085707,15032.683346383015
2019-09-25,29770.901478622865,15124.05411713346
2019-09-26,29609.30649484625,15079.422344318613
2019-09-27,29494.25947685382,15039.681874720647
2019-09-30,29773.59825550321,15093.839969832947
2019-10-01,29514.055288977892,14901.056252067934
2019-10-02,28853.200943832147,14623.806101993858
2019-10-03,29080.44855102861,14692.454107889707
2019-10-04,29436.77416798289,14901.438487809693
2019-10-07,29427.209445006836,14847.773246805675
2019-10-08,29206.235186409012,14671.706045162302
2019-10-09,29380.63484087651,14773.747654972773
2019-10-10,29605.73149108614,14858.231610983461
2019-10-11,30037.707839638737,15037.629411167483
2019-10-14,30068.86632635648,15021.238178757309
2019-10-15,30330.698859907756,15154.385454188608
2019-10-16,30085.747114647223,15141.588771074852
2019-10-17,30079.781943633396,15154.991117126123
2019-10-18,29967.470381341212,15011.615476100902
2019-10-21,30070.25343303983,15043.826230155639
2019-10-22,30054.550082164962,15021.653271439618
2019-10-23,30094.208400425276,15047.363827421766
2019-10-24,30165.351365637005,15031.427116022567
2019-10-25,30361.592811633804,15116.960303668226
2019-10-28,30766.079810037158,15191.350607541259
2019-10-29,30724.903463259645,15180.550531181729
2019-10-30,30957.731260722307,15245.165895240465
2019-10-31,30803.58936303723,15166.402332579924
2019-11-01,31281.68663884976,15335.262911928832
2019-11-04,30916.190998133097,15399.609944306392
2019-11-05,30847.596300153906,15416.725124640065
2019-11-06,30979.34790674886,15416.685696311402
2019-11-07,31098.399914030422,15518.878448048412
2019-11-08,31165.28853383544,15522.489425815107
2019-11-11,31174.769805748198,15528.237199949052
2019-11-12,31179.567747528905,15528.237199949052
2019-11-13,31433.237522645482,15579.882834340453
2019-11-14,31433.589077976598,15578.9694113931
2019-11-15,31723.579678726055,15703.979117880956
2019-11-18,31939.91913288738,15721.547723994252
2019-11-19,31625.05209855388,15664.237553051638
2019-11-20,31452.359121446993,15600.911276293902
2019-11-21,31267.305379684505,15570.18127502672
2019-11-22,31412.635288726466,15631.489040403194
2019-11-25,31624.710511103305,15738.510667170036
2019-11-26,31749.9310267162,15769.469571789732
2019-11-27,31931.690761886064,15793.201044719282
2019-11-29,31843.579942625536,15730.06533821675
2019-12-02,31694.254074722383,15579.573979099261
2019-12-03,31434.951590404125,15422.433470445347
2019-12-04,31747.5017621519,15504.847439201243
2019-12-05,31869.458106486858,15520.554152016579
2019-12-06,32152.307600673677,15709.681987529475
2019-12-09,32023.981549833505,15650.543875460806
2019-12-10,32052.665624957557,15634.910543146038
2019-12-11,32140.97126867171,15651.497821968173
2019-12-12,32456.585520799694,15775.285250267483
2019-12-13,32608.090896363043,15777.152619722203
2019-12-16,32968.54946515997,15833.514320314209
2019-12-17,32963.960423116005,15851.048974255602
2019-12-18,32836.18188114416,15835.41454670948
2019-12-19,32910.599810763895,15912.620690387845
2019-12-20,33019.12325466927,15956.432134920235
2019-12-23,33101.91886647861,16010.511373375211
2019-12-24,33122.94211889123,15990.279164614476
2019-12-26,33371.30696219586,16049.686703595678
2019-12-27,33420.59798540387,16063.071525945319
2019-12-30,33261.56659353576,15960.385920100025
2019-12-31,33398.1913474833,16003.171132855834
2020-01-02,33660.526860411665,16188.42403984627
2020-01-03,33287.77840165225,16057.251466542162
2020-01-06,33357.04010673214,16095.663420510464
2020-01-07,33058.57719869774,16028.53997665624
2020-01-08,33346.538053681434,16119.052086026917
2020-01-09,33507.89405784556,16237.826640429304
2020-01-10,33400.85846843811,16163.172385800503
2020-01-13,33544.847954319324,16209.873050638787
2020-01-14,33613.0126366079,16228.164509444234
2020-01-15,33608.35699808684,16278.941625373705
2020-01-16,33938.2634454,16428.8996068229
2020-01-17,34079.41868748752,16457.194908795158
2020-01-21,34121.4600151075,16371.925671905268
2020-01-22,34375.399745091876,16366.447324683853
2020-01-23,34345.46025471635,16351.766843645102
2020-01-24,34513.386361546036,16256.23638422074
2020-01-27,33624.920328344655,16001.69147529963
2020-01-28,34166.67817309619,16106.58068662463
2020-01-29,34091.898184746475,16113.085265622627
2020-01-30,34023.793807429895,16183.174595977367
2020-01-31,32932.170930776934,15844.807250782023
2020-02-03,33247.14340188154,15925.433801971876
2020-02-04,33905.39056607331,16154.122489141055
2020-02-05,34674.750221521004,16425.091487412887
2020-02-06,35050.66746712938,16474.954085163656
2020-02-07,34582.479006249414,16319.47832816439
2020-02-10,35121.49477563721,16417.224440613325
2020-02-11,35182.02204710839,16416.955013700797
2020-02-12,35459.10493968689,16571.20849251152
2020-02-13,34838.69336274874,16499.370077688043
2020-02-14,34831.21769470262,16485.22187908624
2020-02-18,34571.08398521827,16392.197308994666
2020-02-19,34612.293475500104,16457.155480466496
2020-02-20,34538.84487919731,16385.351017814923
2020-02-21,33932.77191300489,16257.739041635328
2020-02-24,32486.984745729038,15679.255365346728
2020-02-25,31373.151712350013,15186.101163672358
2020-02-26,31265.082186503838,15116.696352912455
2020-02-27,29327.995130865,14448.861512486019
2020-02-28,29283.22717662896,14248.513031774524
2020-03-02,30592.3594506989,14974.112564154544
2020-03-03,29261.593491336942,14533.40680145241
2020-03-04,30601.47460260313,15191.428368967232
2020-03-05,29755.6685989146,14647.728145178611
2020-03-06,29283.64926762344,14503.893602217011
2020-03-09,27084.774064727782,13374.660793159974
2020-03-10,28888.582941277713,14029.144763408673
2020-03-11,27708.66924459847,13207.667583265786
2020-03-12,24966.20491145198,11888.426372689048
2020-03-13,27778.662019730866,13001.531900091682
2020-03-16,23947.145475540783,11320.882962372998
2020-03-17,25658.77430709453,11909.04081719154
2020-03-18,25047.796278639602,11158.487533693424
2020-03-19,25184.573121236732,11264.061264613261
2020-03-20,24158.13698858648,10751.971608098624
2020-03-23,24164.069417641334,10425.58171296593
2020-03-24,26403.768819185698,11610.453369922821
2020-03-25,25931.51160920531,11888.388039591737
2020-03-26,27420.37493684122,12646.319896706542
2020-03-27,26222.98748805924,12133.006866772008
2020-03-30,27380.19394627526,12520.323386770766
2020-03-31,26884.613470534503,12290.232803471357
2020-04-01,25700.433711048798,11744.250117545706
2020-04-02,26228.668835643643,12007.767161700285
2020-04-03,25690.29330019913,11805.383741137251
2020-04-06,27571.87705608874,12717.996217289958
2020-04-07,27478.79936056761,12703.343117034998
2020-04-08,28430.011203278777,13140.572615426707
2020-04-09,28378.51076710184,13300.83672389579
2020-04-13,27836.77149045564,13116.571715584629
2020-04-14,28861.11824343107,13430.030214147302
2020-04-15,28600.10573747144,13180.26270438249
2020-04-16,29344.117778897293,13198.952827399973
2020-04-17,29568.70981027223,13594.181298683718
2020-04-20,28932.836081840454,13262.183819030104
2020-04-21,27938.401367668368,12908.03199959345
2020-04-22,28624.620280670093,13164.264660027593
2020-04-23,28724.285951584112,13186.380666713325
2020-04-24,29246.58326073363,13332.183340414003
2020-04-27,29410.884397361842,13533.220721645746
2020-04-28,29023.661192947486,13515.14830911065
2020-04-29,29627.03275651554,13813.64485217717
2020-04-30,29691.818335327116,13652.068656548701
2020-05-01,28900.274171987294,13303.259375645845
2020-05-04,28713.117203501584,13317.8785237289
2020-05-05,28731.909092224152,13392.644491955582
2020-05-06,28511.779259766663,13270.147246188622
2020-05-07,29012.3053773646,13388.607469193059
2020-05-08,29828.326732849306,13643.993515792305
2020-05-11,29669.365762295005,13582.685750415832
2020-05-12,29126.938481503985,13326.300852823795
2020-05-13,28277.210162610012,13036.4960657647
2020-05-14,28650.80981416208,13248.109000928865
2020-05-15,28544.7595541028,13281.799412539807
2020-05-18,30392.005283991944,13793.182644832574
2020-05-19,29922.857131220837,13574.200993133885
2020-05-20,30410.722898300763,13781.143861814222
2020-05-21,30527.558784299756,13724.069165612234
2020-05-22,30486.372915029213,13719.045339401791
2020-05-26,31564.228596457564,14016.21884299541
2020-05-27,32375.02299125038,14326.408075973131
2020-05-28,32176.216438476018,14243.623919020347
2020-05-29,32021.614391981566,14233.793122407107
2020-06-01,32405.808526160552,14285.332519357393
2020-06-02,32850.509543609194,14435.408785792572
2020-06-03,34671.803705030325,14731.063203501322
2020-06-04,35515.76416084196,14737.752876597766
2020-06-05,37482.81336298923,15202.71144235288
2020-06-08,39362.57392282516,15461.478468134956
2020-06-09,37784.99178294965,15293.17317108138
2020-06-10,36668.883655287485,15134.865145806507
2020-06-11,32855.871130725944,14090.83366929555
2020-06-12,34515.60790574886,14358.522449668917
2020-06-15,34983.339876537764,14446.909810217217
2020-06-16,35821.45377386554,14742.328753185344
2020-06-17,35180.004828877536,14646.791722372871
2020-06-18,35240.882413693194,14624.636287358479
2020-06-19,34600.47194883422,14507.640388671321
2020-06-22,34690.67278624589,14593.716811067445
2020-06-23,34608.69711640259,14667.25392971747
2020-06-24,32888.36778368509,14269.025619761303
2020-06-25,33104.45953864378,14437.062585133703
2020-06-26,32420.558516208075,14027.681534322743
2020-06-29,34234.85333036962,14353.06162614913
2020-06-30,33755.94671208849,14474.791114738517
2020-07-01,33683.978731169635,14431.102336117521
2020-07-02,33876.122148993716,14482.910064748981
2020-07-06,34619.167925551024,14740.673858612861
2020-07-07,33685.95891464618,14518.137085946419
2020-07-08,33557.205118476835,14617.447188765642
2020-07-09,32579.619409609928,14414.90715011931
2020-07-10,33568.64919363796,14621.945303927248
2020-07-13,33788.87727322892,14627.833267674212
2020-07-14,34456.76592800163,14940.057440503473
2020-07-15,35343.07167536882,15067.635464511164
2020-07-16,35363.066543608926,14991.715122439746
2020-07-17,35191.43893392151,14956.520958182862
2020-07-20,34656.854888488175,14961.52287976627
2020-07-21,35342.33446647642,15050.98137657657
2020-07-22,35575.83809820893,15143.752948225894
2020-07-23,35258.585006462425,14945.519359254611
2020-07-24,34761.7448914498,14843.214893919725
2020-07-27,34878.67062281018,14907.634211566497
2020-07-28,34631.994308507354,14792.403825818348
2020-07-29,35060.066816979415,14882.288367624478
2020-07-30,33960.14661780911,14755.601861937106
2020-07-31,33651.38544499483,14819.903989829243
2020-08-03,33519.08776062751,14952.287889008378
2020-08-04,33480.9868867252,15044.29170348013
2020-08-05,34601.7339242533,15253.481986894241
2020-08-06,34896.679817444085,15357.480775130274
2020-08-07,35475.369280200845,15383.556043152554
2020-08-10,35905.53737591498,15584.284569143105
2020-08-11,36436.90648790392,15525.668882429214
2020-08-12,36363.793869408015,15688.249405207232
2020-08-13,36052.007808545386,15643.321919927417
2020-08-14,36074.156246519706,15662.555277695363
2020-08-17,35381.30128506988,15614.268717859752
2020-08-18,35073.9953166248,15576.78771054043
2020-08-19,35072.98082124751,15529.01700467149
2020-08-20,34928.660240973375,15555.288319105732
2020-08-21,34925.0202242709,15662.168661028198
2020-08-24,35779.99802616702,15874.208736419541
2020-08-25,35927.702375923654,15840.551181749152
2020-08-26,35996.78193648413,15887.363560185317
2020-08-27,36666.19706197246,15977.280958932
2020-08-28,36898.26494447858,16067.899305743798
2020-08-31,36257.470965209075,15942.391268990901
2020-09-01,36543.221816030986,16063.296048372426
2020-09-02,36957.11660270196,16318.351335103447
2020-09-03,36103.046530888576,15865.387743112611
2020-09-04,36053.9382714478,15775.991674489356
2020-09-08,34618.77195557998,15421.356858026586
2020-09-09,35128.30213482122,15667.855102206442
2020-09-10,34603.572742029435,15440.248503612785
2020-09-11,34758.78454241312,15513.74181300874
2020-09-14,35084.57839331258,15697.496443509994
2020-09-15,35086.576300722634,15698.769102340717
2020-09-16,35304.70330906006,15719.394499156728
2020-09-17,35158.66003043028,15646.271377957659
2020-09-18,34699.78125763986,15509.131984249258
2020-09-21,33977.46418827916,15223.301791765636
2020-09-22,33898.23149333466,15302.077401971044
2020-09-23,32680.53684427649,15007.651833838947
2020-09-24,32758.676990088738,15036.984319901308
2020-09-25,33256.36475099258,15238.02827252116
2020-09-28,34337.60534268068,15467.995094677823
2020-09-29,33852.89710407502,15394.31121502666
2020-09-30,34255.0600618327,15578.822650391965
2020-10-01,34050.71403597548,15598.562005044416
2020-10-02,34388.691586466935,15523.369991821906
2020-10-05,34979.09778255162,15784.58814536918
2020-10-06,34127.563105085,15573.809776495042
2020-10-07,34852.34063704963,15871.404944159081
2020-10-08,35614.74126008109,15939.8448560981
2020-10-09,35342.28578393267,16030.346013155262
2020-10-12,35571.67143474786,16170.882814516764
2020-10-13,34908.601043451876,16082.446168557639
2020-10-14,34906.30345793038,15989.466502951484
2020-10-15,35146.52796219566,15978.363047507522
2020-10-16,35379.2362038014,16041.230422328876
2020-10-19,34894.2817363671,15810.82003147476
2020-10-20,34997.62682163416,15874.392735286636
2020-10-21,34491.16083969017,15819.455930683245
2020-10-22,35711.29224877664,15905.16216488248
2020-10-23,35343.734541949845,15889.410547581723
2020-10-26,34255.35185789672,15524.8113162808
2020-10-27,33117.733180153824,15400.215607243903
2020-10-28,31658.438694223332,14871.285673464878
2020-10-29,31953.462289569332,14949.32090727651
2020-10-30,32075.742603904204,14860.995974915259
2020-11-02,32973.37281362329,15098.44979859243
2020-11-03,33812.463360227455,15409.658691958626
2020-11-04,33770.191685337195,15615.810803603004
2020-11-05,34821.43784295456,15920.033216176435
2020-11-06,34683.715543530656,15882.586161029018
2020-11-09,38631.071442989334,16350.57851762846
2020-11-10,39240.73439223076,16498.029514513513
2020-11-11,38468.638066776715,16484.969975875338
2020-11-12,37952.24276351629,16306.951071963163
2020-11-13,38993.54220232714,16531.052930231246
2020-11-16,40503.702693317726,16794.962067209748
2020-11-17,40579.92933805665,16701.265025068205
2020-11-18,40060.08086333933,16507.84278742512
2020-11-19,40405.75300198584,16532.970680328144
2020-11-20,39723.212962797435,16409.74401048093
2020-11-23,40846.175267911276,16593.554497781115
2020-11-24,42100.3994120463,16848.683165012702
2020-11-25,41976.78318910727,16751.2404316482
2020-11-27,41920.95590286279,16772.492300797407
2020-11-30,41192.63898202912,16620.118238986273
2020-12-01,41675.46224806769,16724.015170706592
2020-12-02,41627.074832468206,16757.587297331545
2020-12-03,42440.40496307464,16805.661382284918
2020-12-04,42750.42507711386,16945.144571086046
2020-12-07,42592.985658514335,16861.88836942066
2020-12-08,42794.86743579732,16920.25872431176
2020-12-09,42087.297694989466,16861.339658513436
2020-12-10,42173.18682360339,16822.338470077895
2020-12-11,41846.88484388565,16848.75545028192
2020-12-14,41532.911773319036,16745.11699316061
2020-12-15,41730.70209713085,16934.518636511442
2020-12-16,41753.50904971661,16909.412648235455
2020-12-17,41511.671112448246,16992.870372469562
2020-12-18,40873.903281452054,16923.15780169982
2020-12-21,40891.154368425196,16944.12929162298
2020-12-22,40820.86912176442,16831.450794924393
2020-12-23,41202.70198187623,16895.556876404564
2020-12-24,41039.72411275286,16934.83187267804
2020-12-28,41058.05243653981,17049.283548935102
2020-12-29,41321.905278475264,17010.983308564675
2020-12-30,41372.276194381564,17052.418101063788
2020-12-31,41590.84846755099,17162.84261164049
2021-01-04,40602.75816267154,16948.302123073117
2021-01-05,41432.72063309778,17042.346353553166
2021-01-06,41660.993653909994,17287.846841971586
2021-01-07,41954.43393415332,17406.57649188855
2021-01-08,41995.11259668904,17438.449914686953
2021-01-11,41755.933859136116,17388.384699136113
2021-01-12,42368.126723976566,17422.030206261636
2021-01-13,42894.19319949649,17417.421472733502
2021-01-14,43549.24409794586,17378.75652032295
2021-01-15,42430.87646838423,17279.356608532882
2021-01-19,43137.22503266668,17344.550254745336
2021-01-20,43545.33806380378,17489.1481739591
2021-01-21,43546.638903891326,17482.210978577164
2021-01-22,42579.90819292653,17381.81878718242
2021-01-25,42053.593736700794,17361.081676768532
2021-01-26,41938.16713406169,17348.206136997454
2021-01-27,40985.58651736284,16992.758658871684
2021-01-28,41976.593737371135,17161.092431940408
2021-01-29,41192.71445051491,16813.007098961054
2021-02-01,41701.14444967131,16941.583973961533
2021-02-02,43176.774123078714,17208.264046259945
2021-02-03,43651.98489896157,17228.518159647712
2021-02-04,44682.644537734515,17414.83563151204
2021-02-05,44756.58172207229,17466.638979218093
2021-02-08,45288.04733278066,17599.830063903464
2021-02-09,45289.024565943335,17594.261907711207
2021-02-10,45477.07520094664,17629.012503270635
2021-02-11,45352.36162189717,17625.0302420757
2021-02-12,45691.03701567407,17640.56390833746
2021-02-16,46295.79340798213,17676.64849568331
2021-02-17,46120.80892560795,17727.26789829813
2021-02-18,45553.27829790489,17660.156501988775
2021-02-19,46956.48476699744,17660.706308127348
2021-02-22,47274.15043167977,17676.053785059314
2021-02-23,47449.50038690035,17684.83535003758
2021-02-24,49443.67717771022,17922.8827891074
2021-02-25,47861.61932212169,17608.942388749958
2021-02-26,46800.2515259917,17345.58743883544
2021-03-01,48580.458184752315,17683.80364210424
2021-03-02,48207.257474570244,17603.05990115975
2021-03-03,47997.46185190683,17534.967177559236
2021-03-04,47436.50820840555,17340.973229150546
2021-03-05,48304.162120933164,17661.816872718016
2021-03-08,48687.748971158006,17833.486720484143
2021-03-09,48733.18919190608,17850.478139675073
2021-03-10,49491.342479046616,18110.826679529066
2021-03-11,49909.4681388648,18216.56907607707
2021-03-12,50061.482828814645,18380.899778555173
2021-03-15,50623.71637093681,18478.931746386912
2021-03-16,50420.92468641581,18407.42847235707
2021-03-17,50701.999222110484,18513.648389774437
2021-03-18,50224.080328260294,18427.8129182757
2021-03-19,49418.231052744355,18296.410346387725
2021-03-22,49439.446147175644,18354.296609021356
2021-03-23,49078.298679129,18181.555624993223
2021-03-24,48764.278119627925,18179.82296899477
2021-03-25,48945.50982579548,18291.6493757017
2021-03-26,49820.117454775595,18545.896381695136
2021-03-29,49838.18929966417,18601.12670830079
2021-03-30,49704.1291644638,18542.577830699356
2021-03-31,49358.7765713911,18494.68336368767
2021-04-01,49652.05251249607,18590.943247192292
2021-04-05,50047.43179898691,18800.655955961185
2021-04-06,50056.167483833764,18746.288671660703
2021-04-07,50072.64135138636,18755.273949670394
2021-04-08,50048.553647935405,18787.410227993216
2021-04-09,50796.620632952756,18953.97301196617
2021-04-12,50703.07775004654,18923.017393040525
2021-04-13,50554.480457791855,18884.813533029057
2021-04-14,50332.72992828828,18914.882014559786
2021-04-15,50931.59975488033,19085.968104015436
2021-04-16,51096.79984692663,19178.315821131637
2021-04-19,50899.301169295584,19109.31843643458
2021-04-20,50363.0063870366,18965.580273831933
2021-04-21,51097.92710588654,19142.784325618413
2021-04-22,50923.044120753664,18962.550863913013
2021-04-23,51264.23775618288,19090.173792406127
2021-04-26,51296.42010582601,19055.452768093193
2021-04-27,50969.83988893182,19057.33656601819
2021-04-28,51189.434157064185,18965.06332463391
2021-04-29,51143.82252851977,19099.634400822473
2021-04-30,50769.08775955991,18995.609327034
2021-05-03,50724.93305077715,19129.282313514137
2021-05-04,49785.76559614254,19140.3857689581
2021-05-05,49502.12310971196,19194.9523853646
2021-05-06,49952.08173191135,19373.380905802325
2021-05-07,50465.066496291474,19501.9238286309
2021-05-10,49684.99933139051,19482.330139748236
2021-05-11,49578.51605861637,19216.721203711826
2021-05-12,48407.03970795306,18834.564318611123
2021-05-13,48828.32312098804,19077.815201833066
2021-05-14,49343.59925796398,19280.069385096598
2021-05-17,48952.6320059557,19249.597858428424
2021-05-18,48686.36559292688,19099.803066450644
2021-05-19,48728.36251269089,19007.4903967377
2021-05-20,49257.808736035695,19112.974318686694
2021-05-21,49084.28964596921,19182.33532019253
2021-05-24,49733.891906687946,19286.715248938966
2021-05-25,49859.45927047262,19241.002482779953
2021-05-26,50071.84775018951,19246.940827169095
2021-05-27,49883.4038516514,19326.338528782297
2021-05-28,50398.830954056866,19362.680495495806
2021-06-01,50119.9187507153,19388.39652763471
2021-06-02,50105.018366946744,19402.454917265677
2021-06-03,49871.73025126354,19389.366902612357
2021-06-04,50387.25667089419,19489.93980718014
2021-06-07,50502.45662268768,19419.19881417111
2021-06-08,50472.780280078485,19402.141681099078
2021-06-09,50345.633228319435,19316.525255870685
2021-06-10,50478.9367861833,19327.234428028023
2021-06-11,50714.549392999266,19334.728000936644
2021-06-14,51065.103934686565,19286.58601163946
2021-06-15,50854.8331731915,19233.638147170837
2021-06-16,50787.29020572378,19084.66915963227
2021-06-17,50790.398647358415,18966.78502831885
2021-06-18,50244.25925266878,18667.69267939698
2021-06-21,51066.923412475226,18996.79655781929
2021-06-22,51284.16535982407,19035.26984474329
2021-06-23,51295.41717810315,18995.265424389552
2021-06-24,51620.88564058743,19176.156024906
2021-06-25,53210.152635529186,19309.066730365324
2021-06-28,53032.40478906099,19224.633154996813
2021-06-29,53428.23685152029,19229.69093337916
2021-06-30,53420.25867116457,19347.575064692577
2021-07-01,54002.60124023851,19421.045374230147
2021-07-02,54074.944548215615,19506.740656115864
2021-07-06,53530.58534693906,19389.553091942154
2021-07-07,53302.73314526521,19448.106350468996
2021-07-08,52670.17646719542,19302.3880095824
2021-07-09,53606.6408096761,19553.737033419122
2021-07-12,53918.6417188587,19624.403550696232
2021-07-13,53528.39076817238,19564.18335005204
2021-07-14,53124.80953864797,19589.104244229584
2021-07-15,52845.31463860393,19619.26691565656
2021-07-16,51938.22216085878,19451.505948584803
2021-07-19,50688.20035694518,19044.500454575773
2021-07-20,51805.7609900619,19352.88912721123
2021-07-21,52919.36045432441,19513.272615897655
2021-07-22,52838.3910248347,19527.48871884327
2021-07-23,52858.39252774304,19661.060944039044
2021-07-26,53182.44630340598,19707.468086875066
2021-07-27,53207.51113035815,19659.36114498114
2021-07-28,53157.337905327484,19587.81406169723
2021-07-29,53543.52866600429,19673.947436123646
2021-07-30,53124.89009726524,19590.35937935868
2021-08-02,53070.05426921893,19535.792762952176
2021-08-03,53457.18994997008,19691.81723085867
2021-08-04,52872.08454907764,19510.284824770104
2021-08-05,53382.48478522306,19662.57455376715
2021-08-06,54350.60832766492,19743.470531869534
2021-08-09,54089.895467632465,19683.659947750893
2021-08-10,54571.83607399401,19774.96281415753
2021-08-11,55081.96749097366,19898.496148783237
2021-08-12,55071.98300030688,19906.841811683513
2021-08-13,54611.4937245699,19915.54890092986
2021-08-16,54371.742431941995,19977.2432829735
2021-08-17,53965.040591854275,19819.04368560245
2021-08-18,53026.19265914307,19604.503197035076
2021-08-19,52229.77680471232,19567.173331642294
2021-08-20,52453.84173466567,19693.880646725353
2021-08-23,53088.32915737148,19814.798568883096
2021-08-24,53536.5274246394,19831.93017768705
2021-08-25,54276.28974666471,19853.933375543547
2021-08-26,54054.42586779974,19746.055277859647
2021-08-27,54744.00586969808,19882.139963776317
2021-08-30,54055.72334350099,19850.759395086203
2021-08-31,54114.2326305933,19828.828482498913
2021-09-01,53816.296742027684,19801.800363200622
2021-09-02,54071.81999071027,19875.421814664733
2021-09-03,54150.41154241997,19833.51607268437
2021-09-07,54022.91849565229,19682.62166842944
2021-09-08,54010.63508597682,19643.968763563757
2021-09-09,53751.953747213694,19558.906525399347
2021-09-10,53158.91397326955,19406.570796685523
2021-09-13,53486.99390662847,19553.439130491446
2021-09-14,53217.78344629639,19389.66480554003
2021-09-15,53488.49383229772,19522.463797401477
2021-09-16,53484.835431125226,19487.09658659102
2021-09-17,52898.09853242259,19393.76316125825
2021-09-20,52086.07004373532,19049.22747308989
2021-09-21,52020.296417932375,19020.836885990033
2021-09-22,52557.60715460256,19210.642669709658
2021-09-23,53035.889740134764,19494.666825694258
2021-09-24,53153.1319457234,19513.272615897655
2021-09-27,52979.35543131308,19553.294559953018
2021-09-28,51892.10692044493,19234.008335367726
2021-09-29,52202.6140775525,19284.886212581558
2021-09-30,51536.495652315236,18978.26524334781
2021-10-01,52394.26231878456,19248.853101109242
2021-10-04,51801.90458698005,19067.42583723044
2021-10-05,52404.256701566504,19242.242284670123
2021-10-06,52142.51328983684,19299.61707426249
2021-10-07,52835.26566028943,19489.127145517148
2021-10-08,52769.98236650512,19484.253366001893
2021-10-11,52090.29479739601,19343.956420306422
2021-10-12,51608.48117029315,19277.944636274216
2021-10-13,51408.78719393683,19277.646733346544
2021-10-14,52565.29378516572,19577.512315602744
2021-10-15,53497.19853615174,19791.83594836247
2021-10-18,53345.69135657149,19771.563216041723
2021-10-19,53651.93321266826,19882.985482379863
2021-10-20,53817.24423377484,19968.238290799476
2021-10-21,53755.42947808959,19964.72697908579
2021-10-22,52381.92462005983,20006.190247600047
2021-10-25,52677.84210907956,20042.15107380315
2021-10-26,52399.71813895791,20050.97206711008
2021-10-27,51319.588540973346,19901.70517664384
2021-10-28,52002.44112726258,20036.168920159937
2021-10-29,51992.92542007134,20086.12023165019
2021-11-01,52595.322731762106,20138.98923946149
2021-11-02,52768.9500467581,20216.816379316293
2021-11-03,53143.87533177949,20275.66754077081
2021-11-04,52557.97602656917,20256.967560671164
2021-11-05,53758.767935798955,20371.20457158328
2021-11-08,53882.51077985643,20429.67459252739
2021-11-09,53655.06688327139,20366.736027668172
2021-11-10,53649.28914542632,20232.132094539054
2021-11-11,53776.96512030456,20143.133594896484
2021-11-12,53835.36220345415,20243.553167075024
2021-11-15,54357.74424409616,20236.34216385515
2021-11-16,53536.21977920523,20267.05464142071
2021-11-17,53388.73427794368,20148.640418133047
2021-11-18,52934.45015795772,20114.937958977236
2021-11-19,52064.470225667465,19964.111459066113
2021-11-22,51831.29107751994,19973.795494678216
2021-11-23,51980.98850841233,20082.891489625257
2021-11-24,51964.62617395572,20077.608093584455
2021-11-26,50100.558418850975,19570.09978981415
2021-11-29,50478.41302777346,19702.7761157642
2021-11-30,49398.968722306716,19337.036748626117
2021-12-01,48470.46150727816,19078.145961701295
2021-12-02,49229.73672892082,19424.55449548113
2021-12-03,49315.92126655718,19391.071082595667
2021-12-06,50210.0144964637,19753.855515546755
2021-12-07,51058.953830880244,20029.972101171777
2021-12-08,51243.56550598763,20049.778264936685
2021-12-09,51191.68347338545,20049.745407996128
2021-12-10,50997.53881075047,20171.035708813466
2021-12-13,50407.42966596307,19991.57109951699
2021-12-14,50774.946751257914,19931.69918244265
2021-12-15,51003.78349883733,20146.609859206914
2021-12-16,51865.8291726873,20129.90539063014
2021-12-17,51078.19920412073,19831.470180519318
2021-12-20,50372.612457709765,19588.504057448827
2021-12-21,51100.73726363369,19902.831074473434
2021-12-22,51497.5124834565,20049.29636314192
2021-12-23,51977.90400081732,20159.579588874243
2021-12-27,52418.12233496357,20356.865802726275
2021-12-28,52511.879262620874,20410.604424230856
2021-12-29,52606.67346294632,20461.30706442841
2021-12-30,52472.988346212005,20410.529948498937
2021-12-31,52330.0798941306,20377.009297747514
2022-01-03,53116.67518981428,20515.380826726625
2022-01-04,53257.70038371962,20635.71389534254
2022-01-05,53313.69733237188,20415.594298269392
2022-01-06,52837.287820131605,20319.90612553038
2022-01-07,52829.6536018065,20317.209665942388
2022-01-10,52989.37874020929,20225.92432323738
2022-01-11,53304.7423178064,20328.626357552952
2022-01-12,53357.37737153745,20350.103844360616
2022-01-13,53152.3346799024,20251.018263968497
2022-01-14,53768.72150773606,20137.85019885568
2022-01-18,53283.66554798509,19833.16778911452
2022-01-19,53516.84016670076,19642.610676687596
2022-01-20,53385.993550241525,19466.948710644367
2022-01-21,53142.08586945269,19214.596454889448
2022-01-24,52938.52438059046,19270.18382691577
