date,gross_return,turnover,cost,net_return
2018-04-12,-0.00533171466028161,0.0,0.0,-0.00533171466028161
2018-04-13,0.008544135556072497,0.0,0.0,0.008544135556072497
2018-04-16,0.016206927363966155,0.0,0.0,0.016206927363966155
2018-04-17,-0.004903379775173901,0.0,0.0,-0.004903379775173901
2018-04-18,0.0035053437529094147,0.0,0.0,0.0035053437529094147
2018-04-19,-0.0037962098142916133,0.0,0.0,-0.0037962098142916133
2018-04-20,-0.0032402485374316047,0.0,0.0,-0.0032402485374316047
2018-04-23,-0.006910868839805085,0.0,0.0,-0.006910868839805085
2018-04-24,0.004257152053701815,0.0,0.0,0.004257152053701815
2018-04-25,0.011176356121712996,0.0,0.0,0.011176356121712996
2018-04-26,-0.003089788475741313,0.0,0.0,-0.003089788475741313
2018-04-27,0.0016898783690662534,0.0,0.0,0.0016898783690662534
2018-04-30,-0.0022540847324009836,1.6018214577591867,0.0024027321866387803,-0.004656816919039764
2018-05-01,-0.01060714141827979,0.0,0.0,-0.01060714141827979
2018-05-02,-0.0030210475815613154,0.0,0.0,-0.0030210475815613154
2018-05-03,0.013490242820485113,0.0,0.0,0.013490242820485113
2018-05-04,0.002970716328725955,0.0,0.0,0.002970716328725955
2018-05-07,0.00381398505909528,0.0,0.0,0.00381398505909528
2018-05-08,0.011322540471038445,0.0,0.0,0.011322540471038445
2018-05-09,0.010111709466238997,0.0,0.0,0.010111709466238997
2018-05-10,0.0031538848379976106,0.0,0.0,0.0031538848379976106
2018-05-11,-0.00036769638179014153,0.0,0.0,-0.00036769638179014153
2018-05-14,-0.007539983625400315,0.0,0.0,-0.007539983625400315
2018-05-15,0.0005492206295975139,0.0,0.0,0.0005492206295975139
2018-05-16,-0.0011837299262864626,0.0,0.0,-0.0011837299262864626
2018-05-17,-0.0033940448656481804,0.0,0.0,-0.0033940448656481804
2018-05-18,0.010122563548773323,0.0,0.0,0.010122563548773323
2018-05-21,-0.0032243848495120617,0.0,0.0,-0.0032243848495120617
2018-05-22,-0.0012658126838257472,0.0,0.0,-0.0012658126838257472
2018-05-23,-0.004771648756800229,0.0,0.0,-0.004771648756800229
2018-05-24,-0.002333434708904125,0.0,0.0,-0.002333434708904125
2018-05-25,-0.0216261732911903,0.0,0.0,-0.0216261732911903
2018-05-29,0.013865061639753486,0.0,0.0,0.013865061639753486
2018-05-30,-0.010273027965313018,0.0,0.0,-0.010273027965313018
2018-05-31,0.01320807729225945,2.0,0.003,0.010208077292259449
2018-06-01,0.00637118636123658,0.0,0.0,0.00637118636123658
2018-06-04,0.0015839264255237437,0.0,0.0,0.0015839264255237437
2018-06-05,0.013944985416112329,0.0,0.0,0.013944985416112329
2018-06-06,0.002681607639525848,0.0,0.0,0.002681607639525848
2018-06-07,-0.002886411111773479,0.0,0.0,-0.002886411111773479
2018-06-08,-0.0040480037001319295,0.0,0.0,-0.0040480037001319295
2018-06-11,0.005035572096269408,0.0,0.0,0.005035572096269408
2018-06-12,-0.0028668008740477895,0.0,0.0,-0.0028668008740477895
2018-06-13,0.0050509221612463455,0.0,0.0,0.0050509221612463455
2018-06-14,-0.0020641545971577945,0.0,0.0,-0.0020641545971577945
2018-06-15,-0.0060417452985143845,0.0,0.0,-0.0060417452985143845
2018-06-18,-0.01354674499506236,0.0,0.0,-0.01354674499506236
2018-06-19,-0.0013479340642593126,0.0,0.0,-0.0013479340642593126
2018-06-20,-0.015062118316016037,0.0,0.0,-0.015062118316016037
2018-06-21,0.0014546308808704644,0.0,0.0,0.0014546308808704644
2018-06-22,-0.022468097858319616,0.0,0.0,-0.022468097858319616
2018-06-25,0.001073715124383547,0.0,0.0,0.001073715124383547
2018-06-26,-0.016391528791261507,0.0,0.0,-0.016391528791261507
2018-06-27,0.005861036404853619,0.0,0.0,0.005861036404853619
2018-06-28,0.029377271086433444,0.0,0.0,0.029377271086433444
2018-06-29,0.004718071025301052,0.0,0.0,0.004718071025301052
2018-07-02,-0.015919433898042755,0.0,0.0,-0.015919433898042755
2018-07-03,0.011640220663435289,0.0,0.0,0.011640220663435289
2018-07-05,0.00667560944061352,0.0,0.0,0.00667560944061352
2018-07-06,0.01238325839553658,0.0,0.0,0.01238325839553658
2018-07-09,0.004113596954328027,0.0,0.0,0.004113596954328027
2018-07-10,-0.008055947016293063,0.0,0.0,-0.008055947016293063
2018-07-11,0.011807153571561748,0.0,0.0,0.011807153571561748
2018-07-12,-0.00034290926083195507,0.0,0.0,-0.00034290926083195507
2018-07-13,-0.0033326888206318033,0.0,0.0,-0.0033326888206318033
2018-07-16,0.0009394672721041799,0.0,0.0,0.0009394672721041799
2018-07-17,-0.0015219158161179067,0.0,0.0,-0.0015219158161179067
2018-07-18,-0.0008190813229350579,0.0,0.0,-0.0008190813229350579
2018-07-19,-0.0030084276141002643,0.0,0.0,-0.0030084276141002643
2018-07-20,0.001526500514934353,0.0,0.0,0.001526500514934353
2018-07-23,-0.004765043978839303,0.0,0.0,-0.004765043978839303
2018-07-24,0.014298062734464975,0.0,0.0,0.014298062734464975
2018-07-25,-0.0009963333101267059,0.0,0.0,-0.0009963333101267059
2018-07-26,-0.02069173823856295,0.0,0.0,-0.02069173823856295
2018-07-27,-0.012727371329701708,0.0,0.0,-0.012727371329701708
2018-07-30,0.006460574984285641,0.0,0.0,0.006460574984285641
2018-07-31,-0.0082984495809571,1.6420839357350683,0.0024631259036026025,-0.010761575484559702
2018-08-01,-0.00044855201632166067,0.0,0.0,-0.00044855201632166067
2018-08-02,0.006451671422125473,0.0,0.0,0.006451671422125473
2018-08-03,0.0007846402437339525,0.0,0.0,0.0007846402437339525
2018-08-06,0.0007285873726664929,0.0,0.0,0.0007285873726664929
2018-08-07,0.001283302035091975,0.0,0.0,0.001283302035091975
2018-08-08,-0.005526205441592913,0.0,0.0,-0.005526205441592913
2018-08-09,-0.001566228533344205,0.0,0.0,-0.001566228533344205
2018-08-10,-0.00445308923771567,0.0,0.0,-0.00445308923771567
2018-08-13,0.004362367553606332,0.0,0.0,0.004362367553606332
2018-08-14,0.0029292666231265944,0.0,0.0,0.0029292666231265944
2018-08-15,0.028730644655326043,0.0,0.0,0.028730644655326043
2018-08-16,0.002480150536547923,0.0,0.0,0.002480150536547923
2018-08-17,0.0002960396704788865,0.0,0.0,0.0002960396704788865
2018-08-20,-0.0010457810842795542,0.0,0.0,-0.0010457810842795542
2018-08-21,-0.005239780093901143,0.0,0.0,-0.005239780093901143
2018-08-22,-0.0024535646969756795,0.0,0.0,-0.0024535646969756795
2018-08-23,0.004021681623764786,0.0,0.0,0.004021681623764786
2018-08-24,0.003414932292214558,0.0,0.0,0.003414932292214558
2018-08-27,0.004671155031451217,0.0,0.0,0.004671155031451217
2018-08-28,0.002604055028427507,0.0,0.0,0.002604055028427507
2018-08-29,0.0002739169430724933,0.0,0.0,0.0002739169430724933
2018-08-30,-0.0009480711450896822,0.0,0.0,-0.0009480711450896822
2018-08-31,-0.0009551408838897124,2.0,0.003,-0.0039551408838897125
2018-09-04,-0.01669534173118639,0.0,0.0,-0.01669534173118639
2018-09-05,0.00312966629783501,0.0,0.0,0.00312966629783501
2018-09-06,-0.0016252876116142913,0.0,0.0,-0.0016252876116142913
2018-09-07,0.001623494266632492,0.0,0.0,0.001623494266632492
2018-09-10,0.009967473119690184,0.0,0.0,0.009967473119690184
2018-09-11,0.005603773284797228,0.0,0.0,0.005603773284797228
2018-09-12,0.014346029011282315,0.0,0.0,0.014346029011282315
2018-09-13,-0.0029059415881047116,0.0,0.0,-0.0029059415881047116
2018-09-14,-0.010423424800595469,0.0,0.0,-0.010423424800595469
2018-09-17,0.005445716510860522,0.0,0.0,0.005445716510860522
2018-09-18,-0.007572112771133549,0.0,0.0,-0.007572112771133549
2018-09-19,0.012890375847316655,0.0,0.0,0.012890375847316655
2018-09-20,0.0015764832681715204,0.0,0.0,0.0015764832681715204
2018-09-21,0.004190803953886848,0.0,0.0,0.004190803953886848
2018-09-24,0.0010678001068729582,0.0,0.0,0.0010678001068729582
2018-09-25,-0.004358976131673983,0.0,0.0,-0.004358976131673983
2018-09-26,0.00900432458659209,0.0,0.0,0.00900432458659209
2018-09-27,4.36454754675159e-05,0.0,0.0,4.36454754675159e-05
2018-09-28,0.007267993465874638,0.0,0.0,0.007267993465874638
2018-10-01,-0.0026102865131426593,0.0,0.0,-0.0026102865131426593
2018-10-02,0.0023509145558677476,0.0,0.0,0.0023509145558677476
2018-10-03,-0.015768787241034414,0.0,0.0,-0.015768787241034414
2018-10-04,-0.006623872680224135,0.0,0.0,-0.006623872680224135
2018-10-05,-0.012896040142485958,0.0,0.0,-0.012896040142485958
2018-10-08,0.008560949959034515,0.0,0.0,0.008560949959034515
2018-10-09,-0.04733532101522471,0.0,0.0,-0.04733532101522471
2018-10-10,-0.01050759620613266,0.0,0.0,-0.01050759620613266
2018-10-11,0.037238952831750056,0.0,0.0,0.037238952831750056
2018-10-12,-0.018203878504614565,0.0,0.0,-0.018203878504614565
2018-10-15,0.029728486942631752,0.0,0.0,0.029728486942631752
2018-10-16,0.0013765306817625288,0.0,0.0,0.0013765306817625288
2018-10-17,-0.016136198485333316,0.0,0.0,-0.016136198485333316
2018-10-18,0.00212159731317491,0.0,0.0,0.00212159731317491
2018-10-19,0.007278323570125984,0.0,0.0,0.007278323570125984
2018-10-22,-0.007557330558816777,0.0,0.0,-0.007557330558816777
2018-10-23,-0.03808460223867889,0.0,0.0,-0.03808460223867889
2018-10-24,0.032634563906205276,0.0,0.0,0.032634563906205276
2018-10-25,-0.013989486048448053,0.0,0.0,-0.013989486048448053
2018-10-26,-0.016161766596816736,0.0,0.0,-0.016161766596816736
2018-10-29,0.004487107590418331,0.0,0.0,0.004487107590418331
2018-10-30,0.027454889176079064,0.0,0.0,0.027454889176079064
2018-10-31,-0.0023650730964663354,1.524909068398939,0.0022873636025984084,-0.004652436699064744
2018-11-01,-0.0028227780840945063,0.0,0.0,-0.0028227780840945063
2018-11-02,0.009817220074723076,0.0,0.0,0.009817220074723076
2018-11-05,0.008520027325190574,0.0,0.0,0.008520027325190574
2018-11-06,0.02161554968934874,0.0,0.0,0.02161554968934874
2018-11-07,0.004289740409110238,0.0,0.0,0.004289740409110238
2018-11-08,-0.0031054480799441006,0.0,0.0,-0.0031054480799441006
2018-11-09,-0.012915243981171682,0.0,0.0,-0.012915243981171682
2018-11-12,-0.004631421067014916,0.0,0.0,-0.004631421067014916
2018-11-13,-0.007626388728792944,0.0,0.0,-0.007626388728792944
2018-11-14,0.011869876832946775,0.0,0.0,0.011869876832946775
2018-11-15,0.00961470140664024,0.0,0.0,0.00961470140664024
2018-11-16,-0.00726838995692022,0.0,0.0,-0.00726838995692022
2018-11-19,-0.02222802821451179,0.0,0.0,-0.02222802821451179
2018-11-20,0.0018716290357999013,0.0,0.0,0.0018716290357999013
2018-11-21,-0.003415906304442983,0.0,0.0,-0.003415906304442983
2018-11-23,0.012895661569231465,0.0,0.0,0.012895661569231465
2018-11-26,0.011785611135171042,0.0,0.0,0.011785611135171042
2018-11-27,0.021540221353441396,0.0,0.0,0.021540221353441396
2018-11-28,0.005707159733675313,0.0,0.0,0.005707159733675313
2018-11-29,0.00471878988342085,0.0,0.0,0.00471878988342085
2018-11-30,0.008437254494107708,2.0,0.003,0.005437254494107708
2018-12-03,-0.03519853276299094,0.0,0.0,-0.03519853276299094
2018-12-04,-0.007488672881116203,0.0,0.0,-0.007488672881116203
2018-12-06,-0.0181815649473258,0.0,0.0,-0.0181815649473258
2018-12-07,-0.006711985304580224,0.0,0.0,-0.006711985304580224
2018-12-10,-0.004021416627299367,0.0,0.0,-0.004021416627299367
2018-12-11,0.007186991851278511,0.0,0.0,0.007186991851278511
2018-12-12,0.002264755692797104,0.0,0.0,0.002264755692797104
2018-12-13,-0.03315265127714037,0.0,0.0,-0.03315265127714037
2018-12-14,-0.020364064644214308,0.0,0.0,-0.020364064644214308
2018-12-17,0.005940253027117794,0.0,0.0,0.005940253027117794
2018-12-18,-0.015703435842340314,0.0,0.0,-0.015703435842340314
2018-12-19,-0.007037810344068267,0.0,0.0,-0.007037810344068267
2018-12-20,-0.017169516505943987,0.0,0.0,-0.017169516505943987
2018-12-21,-0.030710052191178613,0.0,0.0,-0.030710052191178613
2018-12-24,0.041275996487333266,0.0,0.0,0.041275996487333266
2018-12-26,0.011977109040199208,0.0,0.0,0.011977109040199208
2018-12-27,-0.005550082697146748,0.0,0.0,-0.005550082697146748
2018-12-28,0.013161288365276393,0.0,0.0,0.013161288365276393
2018-12-31,0.008863609845646771,1.445925053639404,0.002168887580459106,0.006694722265187665
2019-01-02,-0.04011444691707827,0.0,0.0,-0.04011444691707827
2019-01-03,0.04142910682524192,0.0,0.0,0.04142910682524192
2019-01-04,0.0018015485392757766,0.0,0.0,0.0018015485392757766
2019-01-07,0.008574902741531089,0.0,0.0,0.008574902741531089
2019-01-08,0.007202165202180499,0.0,0.0,0.007202165202180499
2019-01-09,0.00696366650188349,0.0,0.0,0.00696366650188349
2019-01-10,-0.004004326426579774,0.0,0.0,-0.004004326426579774
2019-01-11,-0.0028380259277020403,0.0,0.0,-0.0028380259277020403
2019-01-14,0.0018550523914160598,0.0,0.0,0.0018550523914160598
2019-01-15,0.023517646003605824,0.0,0.0,0.023517646003605824
2019-01-16,0.010568837831907821,0.0,0.0,0.010568837831907821
2019-01-17,0.016315448331165244,0.0,0.0,0.016315448331165244
2019-01-18,-0.020780178649674186,0.0,0.0,-0.020780178649674186
2019-01-22,0.01742681034251911,0.0,0.0,0.01742681034251911
2019-01-23,0.00039809512813574204,0.0,0.0,0.00039809512813574204
2019-01-24,0.02051270995934118,0.0,0.0,0.02051270995934118
2019-01-25,-0.02043486040621388,0.0,0.0,-0.02043486040621388
2019-01-28,0.00664356651287441,0.0,0.0,0.00664356651287441
2019-01-29,0.02153505339034971,0.0,0.0,0.02153505339034971
2019-01-30,0.0018546579046755337,0.0,0.0,0.0018546579046755337
2019-01-31,0.009082039067270647,1.393708345681675,0.0020905625185225125,0.006991476548748135
2019-02-01,0.009291203743089178,0.0,0.0,0.009291203743089178
2019-02-04,0.0046855464854420525,0.0,0.0,0.0046855464854420525
2019-02-05,0.0006253598474850724,0.0,0.0,0.0006253598474850724
2019-02-06,-0.013580699837863579,0.0,0.0,-0.013580699837863579
2019-02-07,0.0002469442845505357,0.0,0.0,0.0002469442845505357
2019-02-08,-0.0019897696556879325,0.0,0.0,-0.0019897696556879325
2019-02-11,0.010730093381123133,0.0,0.0,0.010730093381123133
2019-02-12,0.0025149843858950256,0.0,0.0,0.0025149843858950256
2019-02-13,-0.023844269667045587,0.0,0.0,-0.023844269667045587
2019-02-14,0.007145775259117511,0.0,0.0,0.007145775259117511
2019-02-15,-0.003394615289236039,0.0,0.0,-0.003394615289236039
2019-02-19,0.004111155237970395,0.0,0.0,0.004111155237970395
2019-02-20,-0.002249669684376474,0.0,0.0,-0.002249669684376474
2019-02-21,0.0009279313441110089,0.0,0.0,0.0009279313441110089
2019-02-22,0.004519856968769656,0.0,0.0,0.004519856968769656
2019-02-25,-0.00018482418801516636,0.0,0.0,-0.00018482418801516636
2019-02-26,0.0036460101279784537,0.0,0.0,0.0036460101279784537
2019-02-27,-0.002785581175946003,0.0,0.0,-0.002785581175946003
2019-02-28,0.004503012802051158,0.9616423127987098,0.0014424634691980647,0.0030605493328530933
2019-03-01,-0.0034441532532038617,0.0,0.0,-0.0034441532532038617
2019-03-04,-0.001213730647787206,0.0,0.0,-0.001213730647787206
2019-03-05,-0.010333853077553544,0.0,0.0,-0.010333853077553544
2019-03-06,-0.008869609883655951,0.0,0.0,-0.008869609883655951
2019-03-07,0.001332326425403406,0.0,0.0,0.001332326425403406
2019-03-08,0.01629697567030283,0.0,0.0,0.01629697567030283
2019-03-11,-0.0005813519349362449,0.0,0.0,-0.0005813519349362449
2019-03-12,0.009018180877463488,0.0,0.0,0.009018180877463488
2019-03-13,0.005016546425137885,0.0,0.0,0.005016546425137885
2019-03-14,0.007980341270018915,0.0,0.0,0.007980341270018915
2019-03-15,0.008519035793197575,0.0,0.0,0.008519035793197575
2019-03-18,-0.00372029630626523,0.0,0.0,-0.00372029630626523
2019-03-19,-0.012465430356243083,0.0,0.0,-0.012465430356243083
2019-03-20,0.0052400874032272945,0.0,0.0,0.0052400874032272945
2019-03-21,-0.024482957877337612,0.0,0.0,-0.024482957877337612
2019-03-22,-0.004037620791893185,0.0,0.0,-0.004037620791893185
2019-03-25,0.006185743287282008,0.0,0.0,0.006185743287282008
2019-03-26,-0.0021047441643114654,0.0,0.0,-0.0021047441643114654
2019-03-27,0.007235584650370443,0.0,0.0,0.007235584650370443
2019-03-28,0.0083128931657526,0.0,0.0,0.0083128931657526
2019-03-29,0.022742217624090098,0.0,0.0,0.022742217624090098
2019-04-01,0.0028296865180256962,0.0,0.0,0.0028296865180256962
2019-04-02,0.004221060161130048,0.0,0.0,0.004221060161130048
2019-04-03,0.005405372456598291,0.0,0.0,0.005405372456598291
2019-04-04,0.005574423995587598,0.0,0.0,0.005574423995587598
2019-04-05,0.0024749408918371785,0.0,0.0,0.0024749408918371785
2019-04-08,-0.008110549564651497,0.0,0.0,-0.008110549564651497
2019-04-09,0.004183456035251757,0.0,0.0,0.004183456035251757
2019-04-10,0.0005505259906526459,0.0,0.0,0.0005505259906526459
2019-04-11,0.019142227472401574,0.0,0.0,0.019142227472401574
2019-04-12,-0.010826863551548103,0.0,0.0,-0.010826863551548103
2019-04-15,0.0020300838638114983,0.0,0.0,0.0020300838638114983
2019-04-16,0.009785209543890071,0.0,0.0,0.009785209543890071
2019-04-17,-0.007119012154920402,0.0,0.0,-0.007119012154920402
2019-04-18,-0.0018290036888728765,0.0,0.0,-0.0018290036888728765
2019-04-22,0.0108711474203857,0.0,0.0,0.0108711474203857
2019-04-23,-0.006202285196171436,0.0,0.0,-0.006202285196171436
2019-04-24,0.0023908290752876504,0.0,0.0,0.0023908290752876504
2019-04-25,0.005398725477395812,0.0,0.0,0.005398725477395812
2019-04-26,0.008819831528067012,0.0,0.0,0.008819831528067012
2019-04-29,-0.005404371667751882,0.0,0.0,-0.005404371667751882
2019-04-30,-0.014767360031836489,2.0,0.003,-0.017767360031836488
2019-05-01,-0.007841736136971336,0.0,0.0,-0.007841736136971336
2019-05-02,0.005358526002001652,0.0,0.0,0.005358526002001652
2019-05-03,-0.006352290103882564,0.0,0.0,-0.006352290103882564
2019-05-06,-0.015491683912319,0.0,0.0,-0.015491683912319
2019-05-07,-0.001281422032029379,0.0,0.0,-0.001281422032029379
2019-05-08,0.0019027398688728117,0.0,0.0,0.0019027398688728117
2019-05-09,0.012697483630027364,0.0,0.0,0.012697483630027364
2019-05-10,-0.023262509829238855,0.0,0.0,-0.023262509829238855
2019-05-13,0.0161169893934057,0.0,0.0,0.0161169893934057
2019-05-14,0.0022510504953839245,0.0,0.0,0.0022510504953839245
2019-05-15,0.022258091729741913,0.0,0.0,0.022258091729741913
2019-05-16,-0.0035085895866412177,0.0,0.0,-0.0035085895866412177
2019-05-17,-0.004722226347232019,0.0,0.0,-0.004722226347232019
2019-05-20,0.003820805894938719,0.0,0.0,0.003820805894938719
2019-05-21,1.4514045579801411e-05,0.0,0.0,1.4514045579801411e-05
2019-05-22,-0.01604057617051721,0.0,0.0,-0.01604057617051721
2019-05-23,0.0011206906615365483,0.0,0.0,0.0011206906615365483
2019-05-24,-0.0061294542396596804,0.0,0.0,-0.0061294542396596804
2019-05-28,-0.016065031231916327,0.0,0.0,-0.016065031231916327
2019-05-29,0.005908992902550087,0.0,0.0,0.005908992902550087
2019-05-30,-0.019647326266448495,0.0,0.0,-0.019647326266448495
2019-05-31,0.005504614379297968,1.2015410891927878,0.0018023116337891817,0.003702302745508786
2019-06-03,0.02290484523090794,0.0,0.0,0.02290484523090794
2019-06-04,0.01002861354696998,0.0,0.0,0.01002861354696998
2019-06-05,0.008792477774777048,0.0,0.0,0.008792477774777048
2019-06-06,0.004507219996160227,0.0,0.0,0.004507219996160227
2019-06-07,0.0003535739202949811,0.0,0.0,0.0003535739202949811
2019-06-10,-0.006892089779293946,0.0,0.0,-0.006892089779293946
2019-06-11,-0.006904261586851203,0.0,0.0,-0.006904261586851203
2019-06-12,0.004127812864087916,0.0,0.0,0.004127812864087916
2019-06-13,-0.005649066882481597,0.0,0.0,-0.005649066882481597
2019-06-14,0.0004888852340834658,0.0,0.0,0.0004888852340834658
2019-06-17,0.0166647582233585,0.0,0.0,0.0166647582233585
2019-06-18,-0.002065890248062844,0.0,0.0,-0.002065890248062844
2019-06-19,0.015833506839738498,0.0,0.0,0.015833506839738498
2019-06-20,-0.004228678856700013,0.0,0.0,-0.004228678856700013
2019-06-21,0.0013256952664075692,0.0,0.0,0.0013256952664075692
2019-06-24,-0.01094530510994858,0.0,0.0,-0.01094530510994858
2019-06-25,0.001618387208961159,0.0,0.0,0.001618387208961159
2019-06-26,-0.0021025532854988048,0.0,0.0,-0.0021025532854988048
2019-06-27,0.008402679539730628,0.0,0.0,0.008402679539730628
2019-06-28,0.007287683168646159,0.0,0.0,0.007287683168646159
2019-07-01,0.0012908817964328596,0.0,0.0,0.0012908817964328596
2019-07-02,0.006551569731282743,0.0,0.0,0.006551569731282743
2019-07-03,-0.001120310789133181,0.0,0.0,-0.001120310789133181
2019-07-05,-0.0075739604438404065,0.0,0.0,-0.0075739604438404065
2019-07-08,-0.0027427634470334732,0.0,0.0,-0.0027427634470334732
2019-07-09,0.006046380488188592,0.0,0.0,0.006046380488188592
2019-07-10,0.007027473931987651,0.0,0.0,0.007027473931987651
2019-07-11,0.013079489091618051,0.0,0.0,0.013079489091618051
2019-07-12,-0.003980713391333582,0.0,0.0,-0.003980713391333582
2019-07-15,0.002137023895598305,0.0,0.0,0.002137023895598305
2019-07-16,-0.0111274032757906,0.0,0.0,-0.0111274032757906
2019-07-17,0.004771871574005345,0.0,0.0,0.004771871574005345
2019-07-18,-0.0014183927180478838,0.0,0.0,-0.0014183927180478838
2019-07-19,0.005772133626501997,0.0,0.0,0.005772133626501997
2019-07-22,0.010428111777938865,0.0,0.0,0.010428111777938865
2019-07-23,0.0009614260961963142,0.0,0.0,0.0009614260961963142
2019-07-24,-0.003503829733276168,0.0,0.0,-0.003503829733276168
2019-07-25,-0.0072558059903404075,0.0,0.0,-0.0072558059903404075
2019-07-26,0.004073092844075376,0.0,0.0,0.004073092844075376
2019-07-29,-0.0018532101588688817,0.0,0.0,-0.0018532101588688817
2019-07-30,-0.010251133113375735,0.0,0.0,-0.010251133113375735
2019-07-31,-0.007626803277673507,1.712309362276303,0.0025684640434144547,-0.010195267321087963
2019-08-01,-0.0031273164698336006,0.0,0.0,-0.0031273164698336006
2019-08-02,-0.017683801012358797,0.0,0.0,-0.017683801012358797
2019-08-05,0.0022249547035070854,0.0,0.0,0.0022249547035070854
2019-08-06,-0.0040947931619864965,0.0,0.0,-0.0040947931619864965
2019-08-07,0.008714800796590544,0.0,0.0,0.008714800796590544
2019-08-08,-0.0033769922656134194,0.0,0.0,-0.0033769922656134194
2019-08-09,-0.010105525421189664,0.0,0.0,-0.010105525421189664
2019-08-12,0.016612759672440962,0.0,0.0,0.016612759672440962
2019-08-13,-0.025322389011372383,0.0,0.0,-0.025322389011372383
2019-08-14,0.00284605220612166,0.0,0.0,0.00284605220612166
2019-08-15,0.011686748471768857,0.0,0.0,0.011686748471768857
2019-08-16,0.005302369167935367,0.0,0.0,0.005302369167935367
2019-08-19,-0.012448960988104664,0.0,0.0,-0.012448960988104664
2019-08-20,0.004614854064810598,0.0,0.0,0.004614854064810598
2019-08-21,-0.0055357717378909845,0.0,0.0,-0.0055357717378909845
2019-08-22,-0.0231056609129217,0.0,0.0,-0.0231056609129217
2019-08-23,0.006032986519866376,0.0,0.0,0.006032986519866376
2019-08-26,-0.003578038006554687,0.0,0.0,-0.003578038006554687
2019-08-27,0.009423017602932883,0.0,0.0,0.009423017602932883
2019-08-28,0.009832627269999951,0.0,0.0,0.009832627269999951
2019-08-29,0.007259482395711798,0.0,0.0,0.007259482395711798
2019-08-30,-0.009176549507624957,0.0,0.0,-0.009176549507624957
2019-09-03,0.0024305770745257226,0.0,0.0,0.0024305770745257226
2019-09-04,0.01422280239396329,0.0,0.0,0.01422280239396329
2019-09-05,-0.0002163779633965338,0.0,0.0,-0.0002163779633965338
2019-09-06,0.006505251005229768,0.0,0.0,0.006505251005229768
2019-09-09,0.017544856930812307,0.0,0.0,0.017544856930812307
2019-09-10,0.008432265787008442,0.0,0.0,0.008432265787008442
2019-09-11,-0.002162122508096324,0.0,0.0,-0.002162122508096324
2019-09-12,0.006368865662523275,0.0,0.0,0.006368865662523275
2019-09-13,-0.006043346492665245,0.0,0.0,-0.006043346492665245
2019-09-16,-0.0031735289653362867,0.0,0.0,-0.0031735289653362867
2019-09-17,-0.0022013836236835903,0.0,0.0,-0.0022013836236835903
2019-09-18,-0.00022427805409417514,0.0,0.0,-0.00022427805409417514
2019-09-19,0.000881205043955799,0.0,0.0,0.000881205043955799
2019-09-20,-0.003075726323582888,0.0,0.0,-0.003075726323582888
2019-09-23,-0.00805899804283912,0.0,0.0,-0.00805899804283912
2019-09-24,-0.0042376201174587295,0.0,0.0,-0.0042376201174587295
2019-09-25,-0.009260505918886712,0.0,0.0,-0.009260505918886712
2019-09-26,2.8041110546423386e-05,0.0,0.0,2.8041110546423386e-05
2019-09-27,0.002839936589344078,0.0,0.0,0.002839936589344078
2019-09-30,-0.0010483115488647025,1.5432829440796878,0.002314924416119532,-0.0033632359649842345
2019-10-01,-0.012657827703582068,0.0,0.0,-0.012657827703582068
2019-10-02,0.004171189500623836,0.0,0.0,0.004171189500623836
2019-10-03,0.015666676677140834,0.0,0.0,0.015666676677140834
2019-10-04,-0.001585299400092128,0.0,0.0,-0.001585299400092128
2019-10-07,-0.014020175733827307,0.0,0.0,-0.014020175733827307
2019-10-08,0.0031152518621537883,0.0,0.0,0.0031152518621537883
2019-10-09,0.0009021050640773067,0.0,0.0,0.0009021050640773067
2019-10-10,0.013622246837460139,0.0,0.0,0.013622246837460139
2019-10-11,-0.0012670524485293316,0.0,0.0,-0.0012670524485293316
2019-10-14,0.011580080928083448,0.0,0.0,0.011580080928083448
2019-10-15,-0.002186387053736136,0.0,0.0,-0.002186387053736136
2019-10-16,0.005966117878378233,0.0,0.0,0.005966117878378233
2019-10-17,-0.025914774296920472,0.0,0.0,-0.025914774296920472
2019-10-18,0.005027840691035994,0.0,0.0,0.005027840691035994
2019-10-21,-0.004244781548358074,0.0,0.0,-0.004244781548358074
2019-10-22,-0.00011313467993475973,0.0,0.0,-0.00011313467993475973
2019-10-23,0.0032765614223048403,0.0,0.0,0.0032765614223048403
2019-10-24,0.010431270361403976,0.0,0.0,0.010431270361403976
2019-10-25,0.008798020942185956,0.0,0.0,0.008798020942185956
2019-10-28,-0.005619560917392422,0.0,0.0,-0.005619560917392422
2019-10-29,0.013604862654641739,0.0,0.0,0.013604862654641739
2019-10-30,-0.004765194995070814,0.0,0.0,-0.004765194995070814
2019-10-31,0.007823730546248865,1.580033472510955,0.002370050208766433,0.005453680337482432
2019-11-01,-0.005504836318987176,0.0,0.0,-0.005504836318987176
2019-11-04,0.001011889997913681,0.0,0.0,0.001011889997913681
2019-11-05,0.002394453842041518,0.0,0.0,0.002394453842041518
2019-11-06,0.00116460265934582,0.0,0.0,0.00116460265934582
2019-11-07,-0.0015484881331192168,0.0,0.0,-0.0015484881331192168
2019-11-08,0.0006468874487230683,0.0,0.0,0.0006468874487230683
2019-11-11,-0.0008624664768705088,0.0,0.0,-0.0008624664768705088
2019-11-12,0.0037715082881844735,0.0,0.0,0.0037715082881844735
2019-11-13,0.0033265843435235525,0.0,0.0,0.0033265843435235525
